homo,index,lumo
-0.2333,108403,0.0443
-0.259,108404,0.025
-0.2341,108405,-0.0169
-0.2348,108406,0.0065
-0.24,108407,-0.0345
-0.2332,108408,-0.0209
-0.2328,108409,-0.0198
-0.1718,108410,-0.0027
-0.2356,108411,-0.019
-0.2425,108413,-0.0248
-0.2559,108414,-0.0064
-0.2464,108415,-0.0384
-0.2414,108416,-0.029
-0.2377,108417,-0.0248
-0.2395,108418,0.0208
-0.2329,108419,0.0285
-0.2406,108420,0.0228
-0.2387,108421,0.0128
-0.2338,108422,0.0255
-0.2424,108423,0.009
-0.2472,108424,0.0155
-0.2328,108425,0.0285
-0.2474,108426,0.0146
-0.2392,108427,0.0129
-0.2325,108428,-0.0169
-0.238,108429,0.032
-0.2574,108430,0.0297
-0.2649,108431,0.0121
-0.231,108432,-0.0276
-0.2436,108433,-0.0282
-0.2338,108434,0.0239
-0.2379,108435,0.007
-0.2308,108436,-0.031
-0.233,108437,0.021
-0.2362,108438,0.0128
-0.2583,108439,0.0083
-0.2587,108440,-0.0089
-0.2253,108441,0.0255
-0.2273,108442,0.0077
-0.2175,108443,-0.031
-0.2221,108444,-0.0249
-0.2276,108445,0.0234
-0.2485,108446,0.0208
-0.2491,108447,0.0029
-0.2221,108448,-0.0288
-0.2339,108449,-0.0366
-0.2447,108450,-0.0282
-0.2513,108451,0.0223
-0.2598,108452,0.0186
-0.2743,108453,0.0017
-0.2394,108454,-0.0391
-0.2557,108455,-0.0401
-0.2261,108456,0.0201
-0.2364,108457,0.0143
-0.2414,108458,-0.0014
-0.238,108459,-0.0406
-0.2435,108460,0.0106
-0.243,108461,0.0051
-0.259,108462,-0.0034
-0.2638,108463,-0.0176
-0.2584,108464,0.0679
-0.243,108465,0.0583
-0.2406,108466,0.0654
-0.2258,108467,0.0565
-0.2353,108468,0.0602
-0.2249,108469,0.0607
-0.2492,108470,0.0469
-0.2532,108471,0.0756
-0.2469,108472,0.0716
-0.2347,108473,0.0698
-0.2366,108474,0.076
-0.2447,108475,0.0652
-0.2053,108476,0.0701
-0.237,108477,0.0684
-0.237,108478,0.0585
-0.2412,108479,0.0582
-0.2138,108480,0.0457
-0.2344,108481,0.0784
-0.2299,108482,0.0634
-0.2348,108483,0.0682
-0.2395,108484,0.0708
-0.2389,108485,0.0599
-0.2422,108486,0.0587
-0.2125,108487,0.0507
-0.2496,108488,0.0509
-0.2439,108489,0.0445
-0.2334,108490,0.0269
-0.2417,108491,0.0212
-0.2404,108492,0.0193
-0.2362,108493,0.0149
-0.2418,108494,0.0182
-0.2458,108495,0.0107
-0.2361,108496,0.0173
-0.2458,108497,0.0104
-0.2402,108498,0.021
-0.2458,108499,0.0103
-0.2703,108500,0.0799
-0.2398,108501,0.0782
-0.2467,108502,0.0798
-0.2391,108503,0.0785
-0.2514,108504,0.0781
-0.2398,108505,0.0773
-0.246,108506,0.0755
-0.2412,108507,0.076
-0.2465,108508,0.0754
-0.2501,108509,0.0669
-0.2427,108510,0.076
-0.2387,108511,0.083
-0.2424,108512,0.0791
-0.2389,108513,0.0792
-0.2451,108514,0.0725
-0.2489,108515,0.0634
-0.2605,108516,0.0743
-0.2458,108517,0.076
-0.2465,108518,0.0686
-0.2408,108519,0.0703
-0.2573,108520,0.0751
-0.2454,108521,0.0672
-0.255,108522,0.0628
-0.2416,108523,0.0669
-0.2539,108524,0.0721
-0.2502,108525,0.0589
-0.2519,108526,0.0587
-0.2755,108527,0.0909
-0.2271,108528,0.079
-0.2256,108529,0.0856
-0.2339,108530,0.0801
-0.2356,108531,0.0772
-0.2367,108532,0.0697
-0.2329,108533,0.0956
-0.2352,108534,0.0738
-0.2457,108535,0.0938
-0.223,108536,0.0755
-0.2256,108537,0.0873
-0.239,108538,0.0798
-0.2364,108539,0.069
-0.232,108540,0.0609
-0.2626,108541,0.0743
-0.2341,108542,0.0767
-0.2316,108543,0.0679
-0.2265,108544,0.0683
-0.2388,108545,0.0631
-0.2395,108546,0.0648
-0.2415,108547,0.0585
-0.2452,108548,0.0906
-0.2377,108549,0.077
-0.2403,108550,0.0637
-0.2453,108551,0.0915
-0.2193,108552,0.0888
-0.2346,108553,0.0872
-0.2303,108554,0.0823
-0.2215,108555,0.094
-0.2136,108556,0.0779
-0.2368,108557,0.0922
-0.2151,108558,0.0832
-0.2172,108559,0.0879
-0.2383,108560,0.0778
-0.2525,108561,0.0805
-0.2378,108562,0.082
-0.2308,108563,0.0858
-0.2209,108564,0.0693
-0.2224,108565,0.0762
-0.2356,108566,0.0681
-0.2396,108567,0.0745
-0.2325,108568,0.0847
-0.2226,108569,0.0704
-0.2525,108570,0.0762
-0.2384,108571,0.0738
-0.2427,108572,0.0691
-0.2298,108573,0.0704
-0.2488,108574,0.0748
-0.2251,108575,0.0745
-0.2482,108576,0.0796
-0.2377,108577,0.0666
-0.2303,108578,0.083
-0.233,108579,0.0789
-0.2418,108580,0.0811
-0.2328,108581,0.0772
-0.2189,108582,0.0832
-0.2287,108583,0.0794
-0.2329,108584,0.0743
-0.2402,108585,0.0839
-0.2314,108586,0.0747
-0.2222,108587,0.0727
-0.2263,108588,0.0709
-0.2362,108589,0.079
-0.2378,108590,0.0668
-0.2328,108591,0.0843
-0.2296,108592,0.0731
-0.2449,108593,0.0827
-0.2294,108594,0.0666
-0.2472,108595,0.065
-0.2412,108596,0.0736
-0.2407,108597,0.0696
-0.2358,108598,0.0624
-0.2327,108599,0.0581
-0.2314,108600,-0.0328
-0.2365,108601,-0.0136
-0.2344,108602,-0.0164
-0.2601,108603,-0.0295
-0.2341,108604,-0.0168
-0.2296,108605,-0.0318
-0.2364,108606,-0.0132
-0.261,108607,-0.0299
-0.1983,108608,0.0053
-0.2016,108609,-0.0041
-0.2001,108610,0.0059
-0.2137,108611,-0.0063
-0.2364,108612,0.0119
-0.2268,108613,0.0211
-0.227,108614,0.0126
-0.2148,108615,0.0364
-0.2189,108616,0.0274
-0.2205,108617,0.0305
-0.2012,108618,0.033
-0.2204,108619,0.0075
-0.2024,108620,0.0296
-0.2145,108621,0.0154
-0.219,108622,0.018
-0.2257,108623,0.0122
-0.2344,108624,0.0001
-0.2099,108625,0.0135
-0.2081,108626,0.0323
-0.2145,108627,0.0259
-0.2242,108628,0.0132
-0.2328,108629,-0.0122
-0.2024,108630,0.0064
-0.2095,108631,-0.0038
-0.2337,108632,-0.012
-0.2018,108633,0.0062
-0.2024,108634,0.0072
-0.2363,108635,0.0133
-0.2266,108636,0.0224
-0.2145,108637,0.0367
-0.2251,108638,0.0279
-0.2076,108639,0.0332
-0.208,108640,0.0225
-0.2135,108641,0.0239
-0.2234,108642,0.0104
-0.2083,108643,0.0317
-0.2148,108644,0.0253
-0.2243,108645,0.0125
-0.2354,108646,-0.0161
-0.2344,108647,-0.04
-0.2395,108648,-0.0134
-0.2588,108649,-0.0294
-0.2304,108650,-0.0324
-0.2373,108651,-0.0143
-0.2347,108652,-0.0179
-0.2614,108653,-0.0309
-0.2112,108654,-0.0067
-0.2117,108655,0.003
-0.2077,108656,0.0018
-0.2246,108657,-0.0093
-0.2045,108658,0.0032
-0.2147,108659,-0.0112
-0.2142,108660,-0.0039
-0.2218,108661,-0.0091
-0.2257,108662,0.0205
-0.2219,108663,0.0233
-0.2195,108664,0.0266
-0.2154,108665,0.0355
-0.2202,108666,0.0312
-0.2189,108667,0.0277
-0.2283,108668,0.022
-0.2364,108669,0.0149
-0.2366,108670,0.0146
-0.2157,108671,0.0353
-0.2238,108672,0.0285
-0.2243,108673,0.0279
-0.2147,108674,0.0351
-0.2186,108675,0.0254
-0.2202,108676,0.0256
-0.2271,108677,0.0111
-0.2281,108678,0.0083
-0.2281,108679,0.0059
-0.2149,108680,-0.0095
-0.2476,108681,-0.0321
-0.2231,108682,-0.02
-0.2504,108683,-0.0437
-0.2118,108684,-0.0064
-0.2449,108685,-0.0291
-0.2218,108686,-0.0172
-0.2572,108687,-0.0495
-0.2406,108688,-0.0488
-0.2014,108689,-0.0247
-0.2426,108690,-0.0602
-0.2008,108691,-0.0252
-0.2124,108692,-0.0352
-0.2482,108693,-0.0583
-0.2027,108694,-0.0289
-0.2482,108695,-0.0699
-0.1978,108696,-0.0245
-0.2004,108697,-0.0327
-0.2066,108698,-0.0339
-0.2107,108699,-0.0491
-0.2091,108700,-0.0418
-0.2115,108701,0.0284
-0.2192,108702,0.0137
-0.2264,108703,0.0112
-0.2101,108704,0.0311
-0.2187,108705,0.0159
-0.2245,108706,0.0135
-0.228,108707,-0.0738
-0.2284,108708,-0.0869
-0.2359,108709,-0.0862
-0.2134,108710,-0.0603
-0.2282,108711,-0.0731
-0.2286,108712,-0.0859
-0.2363,108713,-0.0856
-0.229,108714,-0.0356
-0.229,108715,-0.0368
-0.241,108716,-0.0487
-0.2318,108717,-0.0208
-0.2318,108718,-0.0203
-0.2118,108719,-0.0043
-0.2218,108720,-0.0159
-0.2069,108721,0.0045
-0.2414,108722,-0.0474
-0.2322,108723,-0.0434
-0.2307,108724,-0.051
-0.241,108725,-0.0654
-0.2462,108726,-0.047
-0.2093,108727,-0.0139
-0.2132,108728,-0.0219
-0.2194,108729,-0.0357
-0.2201,108730,-0.0177
-0.232,108731,-0.0422
-0.2358,108732,-0.0552
-0.2459,108733,-0.0696
-0.2469,108734,-0.0461
-0.2627,108735,-0.0724
-0.2826,108736,-0.0855
-0.2456,108737,-0.0874
-0.2612,108738,-0.0732
-0.2652,108739,-0.0871
-0.2824,108740,-0.0861
-0.2123,108741,-0.0559
-0.2267,108742,-0.0677
-0.233,108743,-0.0685
-0.218,108744,-0.0502
-0.2276,108745,-0.0636
-0.2369,108746,-0.0613
-0.2641,108747,-0.0719
-0.2802,108748,-0.0853
-0.2462,108749,-0.087
-0.2616,108750,-0.0726
-0.2662,108751,-0.0869
-0.2833,108752,-0.0857
-0.2288,108753,-0.0353
-0.2359,108754,-0.0192
-0.2371,108755,-0.021
-0.2289,108757,-0.0364
-0.2333,108758,-0.0417
-0.2357,108759,-0.0197
-0.2604,108760,-0.0353
-0.2053,108761,0.0055
-0.2112,108762,-0.0042
-0.2185,108763,-0.0154
-0.211,108764,0.0054
-0.2235,108765,-0.0052
-0.238,108766,-0.0463
-0.2298,108767,-0.0412
-0.2116,108768,-0.0231
-0.2119,108769,-0.0459
-0.2305,108770,-0.051
-0.2344,108771,-0.0259
-0.2569,108772,-0.0396
-0.2077,108773,-0.0115
-0.2079,108774,-0.0138
-0.2138,108775,-0.0211
-0.2066,108776,0
-0.2163,108777,-0.0103
-0.2369,108778,-0.023
-0.2282,108779,-0.0391
-0.2116,108780,-0.025
-0.2115,108781,-0.0441
-0.2297,108782,-0.0493
-0.233,108783,-0.0237
-0.2555,108784,-0.0375
-0.2242,108785,0.0351
-0.2269,108786,0.0266
-0.2546,108787,0.0217
-0.2252,108788,0.0259
-0.2322,108789,0.0231
-0.2254,108790,0.0325
-0.2248,108791,0.0238
-0.2333,108792,0.0211
-0.2396,108793,0.0343
-0.2105,108794,0.0638
-0.214,108795,0.0627
-0.2371,108796,-0.0141
-0.218,108797,-0.0065
-0.2396,108798,-0.0071
-0.2567,108799,-0.0198
-0.2807,108800,-0.0307
-0.2367,108801,-0.014
-0.2098,108802,0.004
-0.2483,108803,-0.0262
-0.2237,108804,-0.0129
-0.2011,108805,0.0034
-0.2253,108806,0.0033
-0.2396,108807,-0.0063
-0.265,108808,-0.0173
-0.2001,108809,0.0036
-0.2264,108810,0.009
-0.2261,108811,0.0168
-0.2443,108812,0.0026
-0.253,108813,-0.0309
-0.2295,108814,-0.0221
-0.2328,108815,0.0251
-0.2235,108816,0.0347
-0.239,108817,0.0176
-0.2271,108818,0.0253
-0.2522,108819,0.021
-0.2248,108820,0.0319
-0.2342,108821,0.0228
-0.2401,108822,0.0154
-0.2493,108823,0.0031
-0.2368,108824,0.0306
-0.2134,108825,0.0606
-0.2495,108826,0.0054
-0.2159,108827,0.0303
-0.2133,108828,0.0208
-0.2294,108829,0.017
-0.2322,108830,0.0104
-0.2505,108831,0
-0.2169,108832,0.0272
-0.2237,108833,0.0207
-0.2338,108834,0.0075
-0.226,108835,0.0133
-0.2302,108836,0.008
-0.2436,108837,-0.0062
-0.22,108838,0.0192
-0.2361,108839,0.0331
-0.225,108840,0.0155
-0.2357,108841,0.0041
-0.2489,108842,-0.01
-0.2358,108843,-0.0372
-0.2415,108844,-0.0172
-0.2408,108845,-0.0204
-0.2662,108846,-0.034
-0.2339,108847,-0.0382
-0.2396,108848,-0.0188
-0.2404,108849,-0.022
-0.2639,108850,-0.0352
-0.2403,108851,-0.05
-0.2255,108852,-0.0496
-0.242,108853,-0.0493
-0.223,108854,0.0348
-0.242,108855,0.0162
-0.234,108856,0.0209
-0.2251,108857,0.0252
-0.2245,108858,0.0321
-0.2354,108859,0.0219
-0.2246,108860,0.0233
-0.2354,108861,0.019
-0.2435,108862,0.0083
-0.2038,108863,0.0616
-0.2487,108864,0.0023
-0.2237,108865,0.0349
-0.2535,108866,0.0201
-0.2325,108867,0.027
-0.2313,108868,0.0286
-0.2253,108869,0.031
-0.2337,108870,0.0239
-0.2329,108871,0.0248
-0.2327,108872,0.0181
-0.2377,108873,0.0099
-0.2372,108874,0.0306
-0.2312,108875,0.021
-0.2365,108876,0.012
-0.2255,108877,-0.0189
-0.1993,108879,0.0064
-0.2339,108880,0.0232
-0.2524,108881,0.006
-0.2374,108882,-0.0001
-0.2401,108883,0.0126
-0.26,108884,-0.0067
-0.2514,108885,0.0204
-0.2308,108886,0.0271
-0.2194,108887,0.0423
-0.2353,108888,0.0235
-0.2246,108889,0.0417
-0.2421,108890,0.0221
-0.2328,108892,0.0255
-0.2511,108893,0.0081
-0.2381,108894,0.0015
-0.2407,108895,0.0141
-0.2603,108896,-0.0054
-0.2379,108897,0.0147
-0.2442,108898,-0.0031
-0.2663,108899,0.0082
-0.2357,108900,-0.0216
-0.2276,108901,-0.025
-0.2035,108902,0.0021
-0.2441,108903,-0.0307
-0.2168,108904,-0.021
-0.2216,108905,-0.02
-0.2346,108906,-0.0201
-0.2276,108907,-0.024
-0.2023,108908,0.0041
-0.2346,108909,-0.0314
-0.2568,108910,-0.0407
-0.2099,108911,0.0264
-0.2284,108912,0.005
-0.2112,108913,0.0235
-0.2216,108914,0.0103
-0.2172,108915,0.0179
-0.2158,108916,0.0205
-0.2135,108917,0.0301
-0.2252,108918,0.0231
-0.2498,108919,0.014
-0.2107,108920,0.0209
-0.2255,108921,0.0173
-0.2366,108922,0.0049
-0.2145,108923,0.0282
-0.2201,108924,0.023
-0.2314,108925,0.0105
-0.2189,108926,0.024
-0.2355,108927,0.0268
-0.2072,108928,0.0571
-0.2135,108929,0.0572
-0.218,108930,0.0258
-0.21,108931,0.0323
-0.2046,108932,0.0216
-0.214,108933,0.0204
-0.2303,108934,0.0161
-0.2227,108935,0.0276
-0.1981,108936,0.0612
-0.202,108937,0.0601
-0.209,108938,0.0349
-0.2048,108939,0.0237
-0.2129,108940,0.0229
-0.2366,108941,0.0107
-0.2151,108942,0.0241
-0.2367,108943,0.0181
-0.2072,108944,0.0192
-0.2134,108945,0.0288
-0.2173,108946,0.0211
-0.2469,108947,0.0126
-0.2142,108948,0.027
-0.2187,108949,0.0146
-0.2324,108950,0.022
-0.2368,108951,0.0185
-0.2146,108952,0.0156
-0.2089,108953,0.0587
-0.215,108954,0.0518
-0.2165,108955,0.0484
-0.2057,108956,0.0545
-0.2092,108957,0.0479
-0.2118,108958,0.044
-0.2075,108959,0.0116
-0.2192,108960,0.0054
-0.2232,108961,0.0135
-0.2506,108962,0.0096
-0.209,108963,0.0243
-0.2063,108964,0.0097
-0.2183,108965,0.0068
-0.2208,108966,0.0237
-0.2167,108967,0.0112
-0.208,108968,0.0271
-0.2062,108969,0.012
-0.2173,108970,0.009
-0.2377,108971,-0.0079
-0.2091,108972,0.0144
-0.2097,108973,0.0008
-0.2228,108974,0.0001
-0.2079,108975,0.0171
-0.2158,108976,-0.0046
-0.2215,108977,0.0026
-0.2272,108978,0.0104
-0.2209,108979,0.0257
-0.2414,108980,0.0249
-0.2132,108981,0.0491
-0.2329,108982,0.0054
-0.2194,108983,0.0282
-0.2565,108984,0.0117
-0.2093,108985,0.027
-0.2284,108986,0.0052
-0.2109,108987,0.0228
-0.2218,108988,0.0096
-0.2169,108989,0.0185
-0.2155,108990,0.0223
-0.2346,108991,0.0067
-0.2335,108992,-0.0006
-0.2523,108993,-0.0059
-0.2332,108994,0.0062
-0.2338,108995,0.0017
-0.2512,108996,-0.0041
-0.2101,108997,0.0281
-0.2306,108998,0.0042
-0.2115,108999,0.0252
-0.2151,109000,0.0228
-0.2182,109001,0.0098
-0.224,109002,0.0099
-0.2362,109003,0.004
-0.2092,109004,0.0138
-0.2138,109005,0.0256
-0.2179,109006,0.0123
-0.2423,109007,-0.0014
-0.2113,109008,0.0034
-0.212,109009,-0.0117
-0.2107,109010,0.0048
-0.2118,109011,-0.0108
-0.216,109012,0.0148
-0.2304,109013,0.0099
-0.2131,109014,0.0297
-0.2139,109015,0.0214
-0.2488,109016,0.0146
-0.214,109017,0.0279
-0.215,109018,0.0227
-0.2185,109019,0.0212
-0.2318,109020,0.0085
-0.2343,109021,0.0245
-0.208,109022,0.0602
-0.2129,109023,0.0574
-0.2143,109024,0.0245
-0.2356,109025,-0.0456
-0.2477,109026,-0.0475
-0.2333,109027,-0.0538
-0.2439,109028,-0.0688
-0.2198,109029,-0.0519
-0.2367,109030,-0.0448
-0.2487,109031,-0.0471
-0.2342,109032,-0.0532
-0.2457,109033,-0.0684
-0.2144,109034,0.0292
-0.2276,109035,0.0148
-0.2386,109036,0.0013
-0.2114,109037,0.0203
-0.2155,109038,0.0276
-0.2251,109039,0.0156
-0.2221,109040,0.0202
-0.2307,109041,0.0083
-0.2337,109042,0.0066
-0.2441,109043,-0.0065
-0.2106,109044,0.0259
-0.1991,109045,0.0589
-0.2311,109046,0.0101
-0.2364,109047,0.0033
-0.2485,109048,-0.0115
-0.2127,109049,0.0273
-0.2148,109050,0.0193
-0.2167,109051,0.0204
-0.2292,109052,0.0063
-0.2268,109053,0.0239
-0.2111,109054,0.0311
-0.2143,109055,0.0227
-0.2093,109056,0.024
-0.2152,109057,0.024
-0.2338,109058,0.0034
-0.2435,109059,0.0137
-0.2075,109060,0.0098
-0.2106,109061,0.0244
-0.2218,109062,0.0056
-0.2363,109063,0.0234
-0.2076,109064,0.0124
-0.2097,109065,0.0274
-0.2202,109066,0.0121
-0.2216,109067,0.0079
-0.2534,109068,-0.0083
-0.2297,109069,0.0155
-0.2215,109070,0.0295
-0.2319,109071,0.0197
-0.2307,109072,0.0163
-0.2375,109073,0.0067
-0.2356,109074,0.006
-0.2286,109075,0.0184
-0.2199,109076,0.0328
-0.2309,109077,0.0222
-0.2299,109078,0.0194
-0.2368,109079,0.0094
-0.2349,109080,0.0082
-0.2241,109081,0.0315
-0.2332,109082,0.0231
-0.234,109083,0.0162
-0.2357,109084,0.0261
-0.2112,109085,0.0596
-0.2231,109086,0.0338
-0.2322,109087,0.0253
-0.2334,109088,0.0181
-0.2243,109089,0.0233
-0.2509,109090,0.0166
-0.2072,109091,-0.0263
-0.2051,109092,-0.0248
-0.2084,109093,-0.0244
-0.2079,109094,-0.0223
-0.2028,109095,-0.0147
-0.2099,109096,-0.0225
-0.2007,109097,-0.0119
-0.2079,109098,-0.0194
-0.2312,109099,-0.0917
-0.2253,109100,-0.0762
-0.2385,109101,-0.0917
-0.2288,109102,-0.1105
-0.2323,109103,-0.0912
-0.224,109104,-0.0752
-0.2373,109105,-0.091
-0.2377,109106,-0.0145
-0.206,109107,0.0029
-0.2369,109108,-0.0144
-0.249,109109,-0.0265
-0.2031,109110,0.0046
-0.2069,109111,0.0029
-0.2192,109112,-0.0134
-0.215,109113,0.0058
-0.2384,109114,-0.0058
-0.2196,109115,0.0017
-0.2285,109116,-0.0068
-0.2026,109117,0.0075
-0.2524,109118,-0.019
-0.2288,109119,-0.034
-0.221,109120,0.0106
-0.2157,109121,0.0174
-0.2368,109122,0.0045
-0.2546,109123,-0.0313
-0.2245,109124,-0.0192
-0.2464,109125,0.0081
-0.2334,109126,-0.0103
-0.2366,109127,0.0164
-0.2501,109128,0.0057
-0.2091,109129,0.0005
-0.2045,109130,0.0163
-0.2198,109131,0.0029
-0.2346,109132,-0.032
-0.2303,109133,0.0162
-0.2222,109134,-0.023
-0.2326,109135,0.0104
-0.2291,109136,-0.0205
-0.2446,109137,0.0119
-0.2328,109138,-0.0095
-0.236,109139,0.0194
-0.2487,109140,0.0087
-0.2074,109141,0.0022
-0.2036,109142,0.019
-0.2185,109143,0.0054
-0.2258,109144,-0.0225
-0.2512,109145,-0.0434
-0.2234,109146,0.0367
-0.2271,109147,0.027
-0.2522,109148,0.0243
-0.2329,109149,0.0283
-0.2246,109150,0.0339
-0.2275,109151,0.0312
-0.2369,109152,0.0337
-0.2138,109153,0.0632
-0.235,109154,-0.037
-0.2332,109155,-0.0378
-0.2442,109156,-0.0498
-0.2359,109157,-0.0186
-0.2356,109158,-0.0171
-0.2253,109159,-0.0496
-0.2333,109160,-0.0625
-0.2453,109161,-0.0493
-0.232,109162,0.0267
-0.2229,109163,0.0356
-0.2373,109164,0.0215
-0.2245,109165,0.0327
-0.2393,109166,0.0188
-0.2337,109167,0.0239
-0.2393,109168,0.0191
-0.1978,109169,0.0685
-0.2446,109170,0.0143
-0.2314,109171,0.0307
-0.2233,109172,0.0381
-0.2533,109173,0.0222
-0.2251,109174,0.0349
-0.233,109175,0.0279
-0.2305,109176,0.0299
-0.2361,109177,0.0326
-0.2407,109178,0.0285
-0.2171,109179,0.0608
-0.2287,109180,0.0329
-0.2284,109181,0.0304
-0.2566,109182,0.018
-0.2204,109183,0.0038
-0.225,109184,-0.0002
-0.224,109185,-0.0072
-0.2212,109186,0.0142
-0.2323,109187,0.0257
-0.2472,109188,0.0116
-0.2486,109189,0.0167
-0.2693,109190,-0.004
-0.2269,109191,0.0135
-0.2343,109192,0.0042
-0.2246,109193,0.0293
-0.2419,109194,0.009
-0.2312,109195,0.0283
-0.2461,109196,0.014
-0.2391,109197,0.01
-0.2472,109198,-0.0055
-0.264,109199,0.0067
-0.2802,109200,-0.0145
-0.2383,109201,-0.0176
-0.2326,109202,0.0111
-0.2478,109203,-0.0321
-0.2284,109204,-0.0346
-0.2376,109205,-0.0178
-0.2332,109206,0.0127
-0.2422,109207,-0.0433
-0.2607,109208,-0.0415
-0.2144,109209,0.0329
-0.2181,109210,0.0189
-0.237,109211,0.0077
-0.2487,109212,0.0013
-0.2154,109213,0.0295
-0.2204,109214,0.0234
-0.2317,109215,0.0111
-0.2192,109216,0.0255
-0.2182,109217,0.0223
-0.2344,109218,0.0346
-0.2183,109219,0.0289
-0.2241,109220,0.0345
-0.2336,109221,0.0277
-0.2293,109222,0.0296
-0.2086,109223,0.0616
-0.2232,109224,0.0371
-0.2272,109225,0.0333
-0.2324,109226,0.03
-0.2196,109227,0.0248
-0.2437,109228,0.0201
-0.2147,109229,0.0319
-0.243,109230,0.0008
-0.2105,109231,0.0234
-0.2155,109232,0.0286
-0.2189,109233,0.0165
-0.2176,109234,0.0194
-0.2296,109235,0.0339
-0.2188,109236,0.0198
-0.2147,109237,0.034
-0.2119,109238,0.0243
-0.2274,109239,0.0214
-0.2366,109240,0.0091
-0.2153,109241,0.028
-0.2202,109242,0.0242
-0.2222,109243,0.0236
-0.2311,109244,0.0114
-0.2261,109245,0.0208
-0.2202,109246,0.028
-0.2265,109247,0.0124
-0.2181,109248,0.0334
-0.2251,109249,0.0173
-0.2067,109250,0.0266
-0.2258,109251,0.0331
-0.2331,109252,0.0284
-0.2386,109253,0.0331
-0.224,109254,0.0366
-0.2225,109255,0.0223
-0.2204,109256,0.04
-0.2311,109257,0.0317
-0.223,109258,0.0219
-0.2531,109259,0.0223
-0.224,109260,0.0321
-0.2345,109261,0.0188
-0.2335,109262,0.0237
-0.2167,109263,0.0498
-0.2229,109264,0.0347
-0.2344,109265,0.0211
-0.2323,109266,0.0262
-0.2288,109267,0.0149
-0.2123,109268,-0.0268
-0.2112,109269,-0.0255
-0.2253,109270,0.0263
-0.2312,109271,-0.0007
-0.2351,109272,0.0136
-0.2108,109273,0.0107
-0.2215,109274,0.0315
-0.2297,109275,0.0047
-0.2519,109276,0.0037
-0.2334,109277,-0.0102
-0.2117,109278,0.0014
-0.2367,109279,0.0174
-0.2064,109280,0.0175
-0.2461,109281,0.0083
-0.252,109282,0.0076
-0.2231,109283,0.0035
-0.2688,109284,-0.0206
-0.2471,109285,-0.0044
-0.2332,109286,-0.01
-0.2191,109287,-0.0066
-0.2374,109288,0.0208
-0.214,109289,0.006
-0.2446,109290,0.0124
-0.229,109292,-0.0078
-0.2646,109293,-0.0257
-0.2717,109294,-0.0327
-0.2303,109295,0.0316
-0.2232,109296,0.0383
-0.2526,109297,0.023
-0.2249,109298,0.0342
-0.2286,109299,0.0307
-0.2319,109300,0.0277
-0.2377,109301,0.036
-0.2269,109302,0.0348
-0.223,109303,0.0367
-0.2235,109304,0.0281
-0.2351,109305,0.026
-0.224,109306,0.0308
-0.2296,109307,0.0272
-0.2236,109308,0.0219
-0.2116,109309,0.0309
-0.2142,109310,0.0208
-0.2313,109311,0.0167
-0.2055,109312,0.0202
-0.2115,109313,0.0354
-0.2186,109314,0.0236
-0.2372,109315,0.012
-0.2062,109316,0.0248
-0.2295,109317,-0.0188
-0.2333,109319,0.0251
-0.2505,109320,0.0083
-0.2348,109321,0.0049
-0.2386,109322,0.0136
-0.2583,109323,-0.0054
-0.2319,109324,0.0269
-0.2489,109325,0.0097
-0.2399,109326,-0.0005
-0.2385,109327,0.0149
-0.2581,109328,-0.0044
-0.2309,109329,-0.0253
-0.2067,109330,0.0036
-0.2278,109331,-0.027
-0.2388,109332,-0.0136
-0.2125,109333,-0.0073
-0.2137,109334,0.0094
-0.2309,109336,-0.0263
-0.206,109337,0.0033
-0.229,109338,-0.0282
-0.2405,109339,-0.0157
-0.2205,109340,0.0279
-0.2266,109341,0.0212
-0.2344,109342,0.0094
-0.2271,109343,0.0181
-0.2279,109344,0.0302
-0.2189,109345,0.0312
-0.2309,109346,0.018
-0.239,109347,0.0069
-0.2136,109348,0.0233
-0.2258,109349,0.0214
-0.2417,109350,-0.0005
-0.2255,109351,0.0222
-0.2323,109352,-0.0012
-0.23,109353,0.0053
-0.2227,109354,0.0221
-0.2373,109355,-0.0041
-0.2436,109356,-0.016
-0.2348,109357,-0.0435
-0.239,109358,-0.0268
-0.2603,109359,-0.0409
-0.2249,109360,-0.0451
-0.2342,109361,-0.0537
-0.2077,109362,-0.0262
-0.2171,109363,-0.0532
-0.2163,109364,-0.0234
-0.2194,109365,-0.0264
-0.2296,109366,-0.0409
-0.2359,109367,-0.0419
-0.2383,109368,-0.0237
-0.2432,109369,-0.0242
-0.2606,109370,-0.0382
-0.2245,109371,-0.0433
-0.235,109372,-0.0519
-0.2109,109373,-0.0289
-0.2228,109374,0.0358
-0.2305,109375,0.029
-0.2314,109376,0.0286
-0.2251,109377,0.0331
-0.2315,109378,0.0272
-0.2332,109379,0.0268
-0.2329,109380,0.026
-0.2401,109381,0.0142
-0.2284,109382,0.0278
-0.2448,109383,0.0118
-0.2147,109384,-0.0083
-0.2301,109385,-0.0237
-0.214,109386,-0.0079
-0.2293,109387,-0.0234
-0.223,109388,0.0273
-0.2308,109389,0.0155
-0.2242,109390,0.0217
-0.2318,109391,0.0146
-0.2418,109392,0.0089
-0.233,109393,0.0194
-0.2397,109394,0.0138
-0.2206,109395,0.0328
-0.236,109396,0.0132
-0.2226,109397,0.0272
-0.2369,109398,0.0133
-0.2463,109399,0.0071
-0.2511,109400,0.0122
