id,smiles_string
122813,C[C@@]12[C@H]3C[C@@H]1C[C@@]23C#N
122814,CC(C)OC(=O)C(=O)N
122815,O=C[C@]12CO[C@H]1[C@H]1O[C@@H]21
122816,CCOC(=O)[C@H]1C[C@H]1C
122817,O=C1N[C]2[C](N1)OCO2
122818,C[C@@H](CC#N)[C@@]1(C)CN1
122819,C1O[C@H]2COCO[C@@H]12
122820,Cc1nc(CC#N)co1
122821,C1COc2c(C1)nno2
122822,O=C1CCC=C1C#C
122823,C[C@H]1[C@H]2C[C@]1(C)N1C[C@@H]21
122824,OCCCN1CC(=O)C1
122825,OC[C@H]1CCCOC1
122826,CCC(C)(CO)CO
122827,C[C@]1(CC21CCC2)C#C
122828,CCN[C@@H](CO)C#N
122829,CN1C[C@]21C[C@@H](O)C=C2
122830,Fc1cc(=O)[nH]c(=O)[nH]1
122831,CN1[C]([NH])[C@@]2(O)C[C@@]12C
122832,O[C@H]1C[C@H]2[C@@H]1N2C1CC1
122833,CN1[C@H]2C[C@H]2N=C1C#N
122834,O=C1OC=NC21CCC2
122835,NC(=O)[C@]12C[C@H]1C(=O)N2
122836,O=C1CNCCN1
122837,C[C@@]12O[C@@H](C=C1)[C@]12CO1
122838,O=C1CCC=CCCO1
122839,C[C@H]1CN2C[C@H]2[C@H]1C#N
122840,CC1=N[C@@H]([NH])N=NN1
122841,N#C[C@]12CC=C[C@H]1N2
122842,OC[C@H]1[C@H]2CN2[C@H]1C=O
122843,[NH][C]1OCCC[C@H]1C#C
122844,CC[C@@H](CC=O)CC#C
122845,O=C1OC2(CC2)[C@H]1C#N
122846,ON=C1CCOCOC1
122847,O=C1[C@H]2[C@H]3O[C@H]([C@@H]23)C1=O
122848,CC[C@@]12CN3C[C@@H]1[C@@]23C
122849,C[C@]12O[C@H]1[C@@H]1[C@H]2CC1=O
122850,C[C@]12O[C@H]3[C@@H]4[C@H]3[C@H]1[C@H]24
122851,ON=C1[C@H]2C[C@H]2C21CC2
122852,CN1C[C@H]1[C@@]12CN(C1)C2
122853,C1C[C@@]23O[C@@H]2CO[C@H]3O1
122854,C#C[C@H]1CCCC=CC1
122855,C[C@H]1CCO[C@]21C[C@H]2O
122856,CC(=O)COCC(=O)C
122857,OC[C@]12N[C@H]1COC2=O
122858,CN=CNC(=O)CC#N
122859,C1N2[C@@H]3[C@@H]4[C@@H]5[C@H]2[C@]13CN45
122860,C1N2C=N[C@@H]3COC[C@]123
122861,CNC1(CC#N)COC1
122862,COC[C@@]1(C)OC1(C)C
122863,C#C[C@H]1N[C@]21CCC=C2
122864,CCC1=CC(=O)[C@H]2N[C@@H]12
122865,CO[C@H]1[C@@H]2[C@H]3N2C[C@@]13C
122866,CO[C@H]1[C@H]2C[C@]1(CO)O2
122867,ON=C1CC[C@H]2O[C@H]2C1
122868,OC1(CCCCC1)C#N
122869,O[C@@]12C[C@H]3C[C@@H]1CO[C@@H]23
122870,O=C1CN[C@H]2C=CC[C@@H]12
122871,CCC1=CN[C]([NH])C1=O
122872,N[C@]1(CCOC1)C(=O)O
122873,O=CN[C]1[N][C@@H]2C[C@H]1C2
122874,C[C@H]1[C@H]2[C@@H]3O[C@@]2(C)[C@H]13
122875,C[C@@H](C=O)[C@H]1CN1C=O
122876,N#C[C@H]1[N][C]2N[C@H]3[C@@H]1[C@@H]23
122877,C[C@H]1[C@H]2[C@H]3[C@@H]1C(=O)N23
122878,Nc1nnc2[nH]ccn12
122879,CN1CC(O)(CO)C1
122880,C1=C[C@@H]2N=C[C@@H]3[CH][C]1[C@H]23
122881,C[C@H]1C[C@]1(O)C1CC1
122882,CO[C@H]1CCCC(=C1)C
122883,CC(C)[C@H]1CC=CCO1
122884,C1[C@H]2N[C@H]3[C@@H]1O[C@@H]23
122885,Cc1c(C)cno1
122886,O[C@H]1[C@H]2CC=CC(=O)[C@@H]12
122887,CC1(C[C@@H](O)C#N)CC1
122888,COC[C@]12CCC[C@H]1N2
122889,C[C@H]1[C@@H](N)[C@]1(O)C#N
122890,C[C@H]1C[C@@H](C#C)[C@]21CO2
122891,C[C@]1(CC(=O)O1)[C@H]1CO1
122892,O=C[C@H]1C[N][C](N1)C#N
122893,C[C@H]1CC(=O)N2C[C@@]12C
122894,O=C[C@@H]([C@H]1CN1)N1CC1
122895,O[C@]12CC[C@H]1[C@H]1CO[C@@H]21
122896,CC#CCO[C]([NH])C#C
122897,CO[C@]12CO[C@H]1[C@H]2C
122898,N#CCC1(CC1)C#N
122899,O[C@H]1[C@H]2[C@H]3[C@@H]4C[C@@H]([C@H]14)N23
122900,CCC(CC)C#C
122901,C[C@H]1C[C@H]2CC(=O)C[C@@H]12
122902,N[C@H]1CNC(=O)NC1=O
122903,CC[C@H]1O[C@]1(C)CCO
122904,Nc1nc(=O)[nH]cc1
122905,C[C@@H](CC=O)OCC=O
122906,C#C[C@@]12C[C@H]3[C@@H](OC1)[C@@H]23
122907,CN=C(NCC=O)C#N
122908,C[C@H]1CO[C@H]1CN1CC1
122909,CC1(C)OCCOC1=O
122910,N#C[C@H]1O[C@@H](C=C1)C#N
122911,C[C@H]1[C@@]2(C)O[C@@H](C)[C@@]12O
122912,C1O[C@@H]2C[C@H]1C[C@H]1N[C@@H]21
122913,CCc1cncnc1O
122914,C[C@H]1CC(=O)OCC1=O
122915,C[C@@]1(O)C[C@]1(O)CC#N
122916,C[C@]12N[C@H]1[C@H]1N[C@H]1[C@H]2O
122917,C#Cc1cc(n[nH]1)C#N
122918,C[C@]12NC[C@H]1[C@]2(N)C#N
122919,O=C1CCNC=C1C#C
122920,C[C@H]1COC[C@H]1C#C
122921,OC[C@H]1N2[C@H]3C[C@]1(O)[C@@H]23
122922,C[C@H]1[C@H]2O[C@@H]1[C@@]1(C)C[C@@H]21
122923,C1[C@H]2OCC=C[C@@H]3[C@H]2N13
122924,C[C@H]1C[C@@H](CO)N=CO1
122925,O[C@H]1[C@H]2CN2C[C@H]1C#C
122926,C1Nc2c(cno2)C=C1
122927,OCC[C@@H](C=O)[C@H]1CN1
122928,Nc1cc(O)nc(=O)[nH]1
122929,CC1=C(C)NC(=O)C1
122930,CO[C@@H](C)[C@H]1[C@@H](O)[C@H]1O
122931,C[C@@H](O)[C@@H](O)C(=NO)C
122932,C1O[C@H]2CO[C@@H]12
122933,C[C@@]12O[C@]1(C)[C@H]1O[C@@H]21
122934,C[C@H]1C[C@H]2C[C@]1(C)C2=O
122935,O=CNCC#C[C@H]1CO1
122936,C[C@H]1CCC2(COC2)C1
122937,C[C@@]12[C@H]3CN1[C@]2(C)C3=O
122938,C1[C@H]2[C@H]3[C@@H]1[C]1[CH]CN2[C@@H]31
122939,CCCOc1ncco1
122940,CC(C)COC(=O)C#N
122941,N#CCCOCC#N
122942,CC(C)(C)[C@H]1OCC=C1
122943,CNc1nonc1C#N
122944,C[C@@]1(O)[C@H]2CN2C1=O
122945,CCC#CC[C@@H](C)OC
122946,C[C@H]1N=C(C)N[C]1[NH]
122947,C[C@H]1[C@@H](O)[C@@H](C)C1=O
122948,Nc1ncc(nc1)C#N
122949,C[N]C1=C[C](C(=O)N1)C
122950,O[C@H]1[C@H]2CO[C@@H]1[C@]12CO1
122951,CC1(CC#C)CCC1
122952,[NH][C]1C[C@@]2(O1)[C@H]1C[C@@H]2N1
122953,C[C@H]1C[C@]21CCCC2=O
122954,Cc1cc(F)cc(=O)o1
122955,C[C@]12O[C@@H]3[C@H]1[C@@]2(C)C3=O
122956,C[C@]1(C[C@H]2CN12)C(=O)N
122957,CCn1cc(O)cc1O
122958,O=C1O[C@H]2CC[C@@H]3[C@H]2[C@H]13
122959,O=CO[C@H]1[C@H]2OC(=O)[C@@H]12
122960,Fc1nc(ncc1)C#C
122961,NC(=O)[C@@H](CO)C#C
122962,C[C@H]1O[C@@H]2[C@H]3C[C@@H]2[C@@]13O
122963,C[C@@]12C[C@H]3[C@@H]1C[C@@]23O
122964,C[C@H]1C[C@H]2C[C@H]3O[C@@H]1[C@@H]23
122965,C[C@H]1C[C@@]2(C[C@H]1O2)C=O
122966,NC[C@@H](CC(=O)O)C#C
122967,C#C[C@@H](OCC#N)C#N
122968,C[C@@H](C#C)[C@H]1[C@H]2C[C@@H]1C2
122969,CCC(C)(CC)C#N
122970,N[C@]12[C@@H](O)[C@H]1C[C@H]2C#N
122971,COC[C@]12C[C@H]1OCC2
122972,CO[C@@](C)(CO)C(C)C
122973,OCC1=C(CCN1)C=O
122974,CC1(C)OCC[C@H]1C#N
122975,OCc1n[nH]cc1C#N
122976,CCCC(=O)CCC=O
122977,O[C@]1(CNC1=O)[C@H]1CO1
122978,C1CC1c1cnccn1
122979,C[C@@H]1N=C([NH])NN=C1F
122980,C[C@]12C[C@H]1C(=CC2)C#C
122981,CC[C@@]1(C)N[C@H]1[C@H]1CN1
122982,O=C1CC[C@H]2N=CO[C@@H]12
122983,CN1[C@@H](CO)[C@H]1CC#N
122984,CC[C@@]1(C#N)[C@@H](C)[C@H]1C
122985,CCCNC(=N)C(=O)C
122986,C[C@H]1CCCC=C1C
122987,CN=C(N(C)C)C(=O)N
122988,C[C@@]12C[C@@H]([C@H]1O)C(=O)O2
122989,C[C@H]1O[C@H]2[C@H]3[C@@H](O)[C@H]3[C@@H]12
122990,CNc1noc(n1)C#N
122991,C[C@]12N[C@H]1C(C)(C)C2=O
122992,[NH]C1=N[C@@H](OC=N1)C#C
122993,OCc1nonc1C#C
122994,N#C[C@H]1C[C@H]2CO[C@@H]12
122995,C[C@@H](O)C#C[C@H]1O[C@H]1C
122996,CN1[C@H]2CCOC[C@@H]12
122997,[NH][CH]OC[C@H]1C[C@H]2N[C@@H]12
122998,C[C@@]1(CC#N)CC(=O)N1
122999,CC(C)C[C@H]1O[C@H]1C#C
123000,CO[C@H]1C[C@]21[C@H]1C[C@@H]2O1
123001,C[C@H]1[C@@H](C#C)[C@H]2O[C@@]12C
123002,CC1(C)CC1(C#C)C#C
123003,OCc1ncc2CCn12
123004,C[C@H]1CCC=C(C)C1=O
123005,C1CN1c1conn1
123006,CC#C[C@H]1NC(=O)[C@H]1C
123007,Nc1nc(N)nc(O)c1
123008,C1Nc2nocc2C=C1
123009,CCC(=O)[C@@](C)(O)C=O
123010,C[C@H]1C[C@@H](CC=C1)C=O
123011,CCN=COC[C@@H](C)O
123012,C[C@H]1C[C@H]2O[C@@H](C)[CH][C]12
123013,O=C1C[C@]2(CO2)[C@H]2C[C@@H]12
123014,C[C@H]1C[C@H]2[C@@H](O1)[C@H]2C=O
123015,OCCO[C@H]1C[C@H]1C#N
123016,C[C@H]1[C@H]2C[C@H]2C=C1C#C
123017,O[C@H]1[C@H]2[C@H]3[C@@H]1OC[C@@]23O
123018,C[C@H]1[C@H]2C[C@@]1(CC2)C=O
123019,O=C1CN2C[C@H]3[C@@H](O1)[C@@H]23
123020,CC[C@]12O[C@H]1[C@@H](O)[C@H]2C
123021,C#C[C@H]1[C@H]2C[C@@H]3CN2[C@H]13
123022,N#CCN1CCC1
123023,C[C@]12C[C@]3(CCO3)[C@H]1O2
123024,CC(C)C1=CCC[C@H]1O
123025,C[C@@H](CC#C)NC=O
123026,C[C@]12C[C@H]1[C]([NH])OC2
123027,O=C[C@]1(C[C@H]1C#N)C#C
123028,CN(C)CC(=O)C#C
123029,C[C@H]1CC=C[C@@]2(O)C[C@@H]12
123030,CO[C]([NH])n1cnnc1
123031,C[C@H]1C[C@H]2O[C@H]2[C@H]1CO
123032,CC(C)(C[C@H]1CO1)C#C
123033,C[C@H]1CCC=C[C@H]1C#N
123034,C[C@H]1OC[C@]2(CO2)C1=O
123035,CNC(=O)NC(=N)C#C
123036,C[C@H]1C(=O)OC21CCC2
123037,C#C[C@@]12CN3[C@@H](CO1)[C@@H]23
123038,CC1CN(CC#N)C1
123039,C[C@H]1CNCC(=O)C1
123040,CO[C@H]1[C@@H](CO)C1(C)C
123041,O=C1NC=CC[C@H]1C#C
123042,[NH][C]1OC[C@H]2O[C@@]12C#N
123043,CNC(=O)C(C)(C)C#C
123044,OCC(=O)C#CC#C
123045,OC[C@@]12CN1C(=O)NC2
123046,CC1(CC1)N1CC(=O)C1
123047,C1[C@H]2O[C@H]3CC=C[C@@H]1[C@@H]23
123048,O[C@H]1[C@H]2[C@H]3N[C@H]3[C@H]2C1=O
123049,CC[C@@](C)(O)C(C)(C)C
123050,C[C@@]12C[C@@H](C1)C(=O)OC2
123051,N#Cc1ncncc1
123052,O[C@@]12[C@H]3[C@H]4[C@@H]1O[C@@H]2CN34
123053,C[C@@]1(O)[C@H]2[C@H]3N[C@H]3[C@@]12C
123054,CC1(CC1)[C@@]1(CO)CO1
123055,CC1=NC[C@@H](N)C(=O)O1
123056,CC[C@@]12CN3C[C@]1(C)[C@@H]23
123057,N#CC(OC1CC1)C#N
123058,N[C@@H](C#N)[C@]1(CN1)C#C
123059,O=C(OC1COC1)C#C
123060,C[C@@H](CO)c1c[nH]nc1
123061,COC[C@@]12C[C@@H](C1)C2
123062,C[C@H]1OC[C@H]1NCC#N
123063,C#CCOC1CCC1
123064,CO[C@@](C)(CO)C(=O)N
123065,CC1=CNC2(CC2)C1=O
123066,C[C@H]1[C@H]2[C@@H](O)[C@H]2N2C[C@@H]12
123067,C1C=C[C@H]2[C@H]3[C@@H]4[C@H]3[C@H]2[C@H]14
123068,O=C[C@]12CC=C[C@H]1CO2
123069,CC(=O)n1cnc(O)n1
123070,OCCNC(C=O)C=O
123071,CCn1ncc(N)n1
123072,CN=C1NC2(CC2)[C@H]1O
123073,CO[C@@]1(C)CC(=NO)C1
123074,NC(=O)N
123075,[NH][C]1O[C@]2(CO[C@@H]12)C#C
123076,Cn1cc(O)c(CO)c1
123077,C[C@H]1[C@H]2CCC(=O)[C@@H]1O2
123078,COC[C@H]1[C@H]2C[C@@H]1O2
123079,C[C@H]1O[C@]21CN[C]2[NH]
123080,C[C@]1(C[C@H]1CC#C)C#C
123081,OC[C@H]1CCN[C@H]1C#N
123082,Cc1cn2ccnc2o1
123083,C[C@@](O)(C=O)C(=O)CO
123084,Cc1nc(O)c([nH]1)C#N
123085,CCC1=C(C)O[C@H]([NH])N1
123086,[NH][C]1OCCCOCO1
123087,C[C@H]1O[C@H]1C1(C)COC1
123088,C[C@H]1Cc2c(C)ccn12
123089,CN1CC(=O)[C@H]2C[C@@H]12
123090,CCC[C@H]1[C@@H](C)[C@H]1C=O
123091,OC1(CC1)[C@H]1N[C@H]1C#N
123092,CC[C@@]1(C#N)[C@@H](C)[C@H]1O
123093,CCCCn1nnnn1
123094,C[C@]12N[C@H]1[C@@H](O)[C@H]2C#N
123095,ON=C1[C@H]2[C@H]3O[C@@H]1O[C@@H]23
123096,CO[C@@]12C[C@@H](C=C1)C=C2
123097,CC#CCC(=O)CO
123098,O=CO[C@H]1COC(=O)C1
123099,OC[C@H]1O[C@]21[C@H]1C[C@@H]2O1
123100,CC[C@]12CN1[C@H]1C[C@@]21O
123101,CC[C@H]1O[C@H]1C[C@@H](C)O
123102,C[C@@]1(CC#N)COC=N1
123103,C[C@H]1CN([CH][NH])C(=O)C1
123104,CO[C@H]1[C@H]2[C@@H]3N[C@H]2[C@]13O
123105,C1C[C@@]23O[C@@H]2CO[C]3[N]1
123106,Cn1c(=O)cncc1N
123107,CN=C1OCCN[C]1[NH]
123108,C[C@@]12C[C@]1(O)C[C@H]1C[C@@H]21
123109,CC1(C)O[C@H]1[C@H]1CCO1
123110,COc1c(nc[nH]1)C#C
123111,C[C@@]12N[C@@H]3[C@@H](N[C@H]13)[C@H]2O
123112,CC(C)[C@H]1CO[C]1[NH]
123113,CNC(=O)[C@@H](C)C1CC1
123114,C[C@H]1[N][C]2C[C@@H]3N2[C@]13C
123115,C#CCN1C=N[C@H]2C[C@@H]12
123116,CO[C@H]1CNC(=NC)O1
123117,[NH][C]1O[C@H]2CN[C@@H]1C2
123118,C[C@H]1O[C@]1(C)CC(=O)C
123119,FC(F)(F)[C@H]1C[C@H]2O[C@@H]12
123120,C[C@H]1Cc2ncnn12
123121,CO[C@H]1C[C@@H](CO)C1
123122,CCCO[C@H]1CCC1=O
123123,O=CC1=C[C@@H]2O[C@H]1C2=O
123124,COC=NCCOC=O
123125,O=C1NC=C[C@H]2CO[C@@H]12
123126,NC(=O)[C@@]12C[C@]1(O)CO2
123127,OCCNC(=O)N1CC1
123128,C[N]C1=N[N]OC(=C1)C
123129,C1[C@H]2OC(=O)[C]([N][N])[C@@H]12
123130,CC[C@@]1(C)[C@H]2OC[C@@]12C
123131,C[C@@H](OC(=O)CO)C=O
123132,C[C@@]1(O)[C@H]2O[C@H]2[C@H]1CO
123133,CC(C)[C@H]1C[C@H]2C[C@H]2C1
123134,C1CC1[C@H]1CC21COC2
123135,COCC(C)(C)C#C
123136,CO[C@H]1C[C@H]1C(C)(C)C
123137,O=C1CCN2C[C@@]12C#C
123138,CC[C@@]1(O)CC[C@]21CO2
123139,CC1(C)O[C@H]1CC=O
123140,CO[C@]12CC[C@H]1NC2=O
123141,O[C@H]1[C@H]2[N][C]3OC[C@H]3[C@@H]12
123142,CC(C)(CC=O)C=O
123143,CC1(C)OC=NC[C@H]1O
123144,O[C@@]12C[C@@](C1)(OC2)C=O
123145,CC[C@H]1CO[C@H]1COC
123146,Cc1cn(C=O)nc1N
123147,CC[C@H]1[C@H]2[C@@H]3[C@H]2[C@H]1[C@H]3C
123148,C[C@@]12C[C@H]3C[C@]1(C#C)[C@@H]23
123149,CN(CCO)CC(=O)C
123150,CC1=C[C@@H]2[C@H]3[C@H]4[C@@H]2[C@@H]1N34
123151,C1[C@H]2CCCCCO[C@@H]12
123152,CC1(C)C(C#N)C1(C)C
123153,C[C@@]1(O)[C@H]2NC(=O)N[C@@H]12
123154,FC(=O)N=C=O.N#N
123155,N#C[C@]12CC[C@H]1NC2
123156,Cc1n[nH]c([NH])nc1F
123157,C#C[C@]12CN[C@H]1[C@H]2C#N
123158,Nc1c2C=CCc2no1
123159,CC(=O)c1nocc1C
123160,C[C@@]12CO[C@H]3[C@@H]1O[C@@]23C
123161,[NH][C]1O[C@H]2CCO[C@@H]12
123162,O[C@H]1C[C@H]1CCCC=O
123163,[NH][C]1OC[C@@H]2OC[C@H]1O2
123164,[NH][C]1O[C@H]2[C@@H]1[C@]12CCO1
123165,O[C@H]1[C@H]2[C@H]3C[C@H]3[C@@]12C#N
123166,CO[C@@]12C[C@@]3(C)[C@@H]1C[C@@H]23
123167,C[C@H]1O[C@@H]2C[C@H]1CC2=O
123168,NC(=O)[C@]12C[C@H]1NC=N2
123169,Nc1coc(=O)c(N)c1
123170,CCC[C@@]1(O)CC[C@H]1C
123171,C[C@]12OC(=N[C@H]1[C@H]2O)N
123172,C[C@]12C[C@H]1[C@@H](O)[C@]2(C)O
123173,O=C1CN[C@]21C[C@H]2C#C
123174,O=Cc1cc(=O)cco1
123175,C[C@]12C[C@H]1[C@@H](C2)[C@H]1CO1
123176,OC[C@H]1O[C@@H](C#N)C1=O
123177,O[C@H]1[C@H]2[C@H]3C=C[C@@H]1N23
123178,[NH][C]1O[C@]2(CN[C@@H]12)C#N
123179,C1[C@H]2N1C[C@]12COCO1
123180,CCC[C@H]1C[C@@H](C1)C#C
123181,C#C[C@]12C[C@H]1[C@H]1O[C@H]1C2
123182,NC(=O)[C@H]1CCC=CC1
123183,C[C@]12C[C@H]1C(=O)C(=N2)N
123184,C[C@H]1C[C@@H](C#C)[C@H]1C#C
123185,CC1=CC(=O)C[C@@H](O)C1
123186,CCN1C[C@H]1C#CCO
123187,COC[C@]12COC[C@H]1O2
123188,[NH][C]1CCCC(=O)CO1
123189,C[C@H]1NC1(C=O)C=O
123190,Nc1nc(=O)[nH]nn1
123191,CC[C@H]1[C@H]2O[C@@H](C#C)[C@@H]12
123192,OC[C@H]1C[C@H]1CC=O
123193,C[C@H]1[C@@H](O)[C@H]2C[C@@H]3[C@H]2N13
123194,C#C[C@@]1(C[C@H]2CO2)CN1
123195,C[C@H]1[C@H]2[C@@H]3C[C@]3(O)CN12
123196,COC[C@H]1CC21COC2
123197,C1[C@@H]2C=C[C@H]3OC[C@@]12O3
123198,O[C@@]1(C=O)[C@H]2C[C@@H]1CC2
123199,OC[C@]12CN3C[C@H]3[C@H]1N2
123200,OCCC1=CCNC1=O
123201,C[C@H]1O[C@@H](OC1=O)C=O
123202,C[C@H]1CCC[C@H]2[C@@H](O)[C@@H]12
123203,CO[C@H]1[C@H]2O[C@H]2[C@H]1C#N
123204,O=CC1=CC(=O)C(=O)C1
123205,CC(C)CC#CC=O
123206,COCC#C[C@@H](O)CO
123207,CCC[C@@](O)(CC)CO
123208,CC[C@H]1C[C@@H](O)C=C1C
123209,O[C@]1(C[C@H]1C#N)C1CC1
123210,CCC1(CC)COCO1
123211,Cc1cnc(F)nc1O
123212,N#C[C@H]1[C@H]2C=C[C@@H]1C2=O
123213,NC(=O)n1ncnc1N
123214,CCOc1n[nH]cn1
123215,CC1CCC1
123216,CC[C@@H](O)[C@]12CN1CC2
123217,O[C@H]1[C@H]2CN2C[C@H]1C=O
123218,C1N[C@H]1[C@@]12C[C@H]3CN1[C@@H]23
123219,C[C@]12C[C@@H]3[C@H]1C[C@H]2[C@H]3O
123220,C[C@@]12C[C@@H](C1)C(C)(C)C2
123221,CC[C@@H](O)C(C)(C)C
123222,NCC(=O)OCCC#C
123223,C[C@]1(CN1)[C@@H](O)CO
123224,O=CCN1CC2(CC2)C1
123225,O=C1C[C@@H](CC#N)N1
123226,CN1CC(=O)CCC1=O
123227,C[C@@](O)(COC=O)C#C
123228,O=C[C@@]12C[C@@](C1)(O2)C#N
123229,CO[C]1N=C([NH])ON=C1
123230,CC#C[C@H]1C[C@H]2[C@@H](C)N12
123231,C[C@]12C[C@H]1CC(=C2)CO
123232,C[C@]1(CO[C@H]2C[C@@H]12)C=O
123233,CCN1C[C@H]1C1(C)CC1
123234,CN1C[C@@]2(C)[C@@H](C#N)[C@@H]12
123235,O=C1CN[C@H]1C1CCC1
123236,C[C@H]1C[C@H]2C=C[C@@H]1[C@H]2C
123237,Nc1cc(n[nH]1)C1CC1
123238,O=C1[C@H]2[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@@H]24
123239,C[C@H]1[C@H]2CC[C@@H]1OCO2
123240,O=c1ncocc1C#C
123241,C[C@H]1NC(=O)C(=C1)C#C
123242,CCOC[C@@H](CC)C#C
123243,C[C@@]12[C@H]3[C@@H](O)[C@]1(O)CN23
123244,Cc1cnc(o1)C(=N)N
123245,N#C[C@H]1N[C@H]2C[C@@H]3[C@H]2[C@H]13
123246,O[C@]12C[C@H]1OCCC=C2
123247,O[C@H]1CCCN[C@H]1C#N
123248,NC(=O)NC(=O)[C@H]1CO1
123249,O[C@@]12CN(C1)C[C@H]2C=O
123250,C[C@@]12CC[C@H]3[C@@H]1O[C@@H]23
123251,C1[C@H]2C[C@]31CO[CH][N][C@@H]23
123252,C[C@H]1[C@H]2C[C@@H]1[C@@]1(O)C[C@@H]21
123253,CN(C)c1ccccc1
123254,N#C[C@H]1C=CC[C@H]2O[C@@H]12
123255,O[C@H]1C[C@H]2[C@H]3C[C@@]2(C3)C1
123256,C[C@]1(COCO1)C=O
123257,O[C@@]12C[C@H]3O[C@@H]1C[C@@H]2O3
123258,O[C@H]1C[C@H]2CCN2C1=O
123259,CN=CNC(=O)N1CC1
123260,CC1=C[C@@H]2C[C@H]1C=CC2
123261,N[C@H]1[C@@H](CO)OC1=O
123262,C[C@]12C[C@H]1C[C@@H](C2)C#C
123263,N#CC[C@@]12C[C@H]3[C@@H]1C[C@@H]23
123264,C[C@]12CC(=O)[C@H]1N2
123265,C[C@H]1N2C[C@H]2[C@H]2N[C@@]12C
123266,CC#CCO[C@H]1C[C@H]1C
123267,CCC1(CC1)OCC#C
123268,O=C1[C@H]2C[C@@H]1N1C[C@@H]21
123269,C[C@@H](O)[C@H]1NC[C@H]1C#N
123270,N[C@@]1(CC#C)CO[C]1[NH]
123271,CC[C@H]1OC(=O)[C@H]1O
123272,C1[C@H]2O[C@@H]1[C@]12CN=CO1
123273,CN=C(C)OC(=O)N
123274,C[C@H]1CC=C(CO1)C#C
123275,CC(C)[C@@]12[C@@H]3[C@H]4[C@@H]3N1[C@@H]24
123276,Cc1n[nH]c(=O)cc1F
123277,C[C@H]1[C@H]2[C@@H](O)CC[C@@]12C
123278,CO[C@H]1C[C@@]2(C1)N[C@H]2C
123279,C[C@H]1CO[C@@H](C=O)[C@H]1C
123280,CCO[C@H]1CNC1=O
123281,CN1[C@@H]2[C@@H]3[C@H]4[C@@H]3[C@]2(C)[C@@H]14
123282,O=C[C@@]1(CN2CC2)CN1
123283,CO[C@H]1[C@H]2[C@H]3C[C@H]3[C@@H]12
123284,CC(=NO)C1CC(=O)C1
123285,OCC1(CCC1)NC=O
123286,CO[C@H]1C=CCC[C@H]1O
123287,C[C@H]1Cn2c1noc2=O
123288,OCc1c[nH]nnc1[NH]
123289,O=C1[C@H]2O[C@@H]1[C@H]2CC#N
123290,Cn1nc(O)cc1N
123291,CCNc1c(C)cc[nH]1
123292,OC[C@H]1C[C@H]2C[C@@H]3[C@H]2[C@H]13
123293,N[C@@H](C1COC1)C(=O)O
123294,OC[C@H]1[C@H]2COC(=O)N12
123295,C[C@H]1O[C@H]1CCC#C
123296,Oc1c(O)c(C=O)n[nH]1
123297,CCC(=O)CNC(=O)N
123298,CC[C@H]1N2C[C@]1(O)C2
123299,CO[C@H]1CO[C@H]1[C@@H](C)O
123300,CC#CCCOC(=O)N
123301,C[C@]12C[C@H]1C1(CC1)C2=O
123302,C[C@H]1[C@@H](C)[C@H]1NC=O
123303,CN1C[C@H]2[C@@H]1[C@]2(N)C#N
123304,C[C@H]1[C@H]2[C@H]3N1C[C@@]23CO
123305,C[C@]1(COC1=O)C#N
123306,Nc1c(O)[nH]c(CO)c1
123307,Nc1cc(CO)ncn1
123308,COC[C@@H](C)OCC#C
123309,C[C@]12C[C@H]1CCCC2=O
123310,C1N[C@]21COCC=C2
123311,CNC(=O)CN1CCC1
123312,[NH][C]1OC(=O)[C@H]2C[C@@H]12
123313,CO[C@H]1COCC(=O)O1
123314,CC1=C[C@@]2(O)C[C@@]2(C)C1
123315,C1[C@H]2[C@@H]3[C@H]4[C@H]5O[C@@]13[C@H]5N24
123316,CCOCC(C)(C)C=O
123317,[NH][CH]N1CC=CCC1=O
123318,C[C@@]12C[C@@H](CC1)[C@]2(C)O
123319,C1CC1[C@]12CN1[C@H]1C[C@@H]21
123320,C[C@H]1C=C[C@H]2O[C]([NH])[C@@H]12
123321,CO[C@@H](C=O)[C@@H](O)C#C
123322,N#C[C@]12C[C@H]1C[C@H]1C[C@@H]21
123323,C1O[C@]21COCC=CC2
123324,Nc1c2nnoc2n[nH]1
123325,CC1(C)CC[C@H]2OC[C@@H]12
123326,C[C@H]1C[C@H]1[C@@H](C=O)C#N
123327,CNc1n[nH]cc1N
123328,O=CC[C@H]1[C@H]2OC(=O)[C@@H]12
123329,CCO[C@H]1CC[C@@H](C)O1
123330,C1N[C@H]1c1ccncc1
123331,Nc1cc(F)ccc1O
123332,N#C[C@]12OC[C@H]1CC=C2
123333,C[C@H]1O[C@]21C[C@@H](O)[C@H]2C
123334,CC[C@@]12CCC[C@]1(C)O2
123335,O[C@H]1[C@H]2CCCC[C@@]12O
123336,O=C1O[C@H]2[C@@H](C#C)[C@@H]12
123337,CCCCCC(C)(C)O
123338,[NH][CH]O[C@@H](CC=O)C#N
123339,CC(C)C[C@@H](C)OC=O
123340,C1C=C[C@H]2O[C@H]2C=C1
123341,C[C@@]12OC[C]1[CH]C[C@H]2O
123342,O=C1CCC2(CC2)C=C1
123343,COC(C)(C)C(=O)C#N
123344,C#CCOc1conn1
